2025-07-01 12:27:18,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:18,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,0,1464,167.1,0,0.0,0,0.0,998.2
2025-07-01 12:27:19,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:19,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1801,146.3,0,0.0,0,0.0,1002.0
2025-07-01 12:27:20,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:20,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:21,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:21,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:21,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:21,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:21,0,1,1799,146.3,0,0.0,0,0.0,1002.1
2025-07-01 12:27:21,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1797,146.3,0,0.0,0,0.0,1005.2
2025-07-01 12:27:22,0,1,1785,146.3,0,0.0,0,0.0,1001.8
2025-07-01 12:27:22,0,1,1785,146.3,0,0.0,0,0.0,1001.8
2025-07-01 12:27:23,0,1,1785,146.3,0,0.0,0,0.0,1001.8
